idx,INSEE,nom,latitude,longitude,population
505,76157,Canteleu,49.450 ,1.033 ,16090
506,4070,Digne-Les-Bains,44.093 ,6.236 ,16087
507,94044,Limeil-Brevannes,48.733 ,2.483 ,16070
508,42044,LeChambon-Feugerolles,45.400 ,4.317 ,16070
509,78650,LeVesinet,48.900 ,2.117 ,15945
510,85194,LesSables-d'Olonne,46.500 ,-1.783 ,15830
511,84089,Pertuis,43.683 ,5.500 ,15791
512,59220,Faches-Thumesnil,50.583 ,3.067 ,15774
513,69199,Saint-Fons,45.700 ,4.867 ,15735
514,77186,Fontainebleau,48.400 ,2.700 ,15714
515,91645,Verrieres-le-Buisson,48.750 ,2.267 ,15710
516,84092,LePontet,43.967 ,4.850 ,15688
517,57306,Hayange,49.333 ,6.050 ,15638
518,42186,Rive-de-Gier,45.533 ,4.617 ,15623
519,74093,Cran-Gevrier,45.900 ,6.100 ,15566
520,84054,Isle-sur-la-Sorgue,43.917 ,5.050 ,15564
521,10323,Romilly-sur-Seine,48.517 ,3.717 ,15557
522,67462,Selestat,48.267 ,7.450 ,15538
523,54304,Laxou,48.683 ,6.150 ,15490
524,68154,Illzach,47.783 ,7.333 ,15485
525,69244,Tassin-la-Demi-Lune,45.767 ,4.783 ,15460
526,54323,Longwy,49.517 ,5.767 ,15439
527,93061,LePre-Saint-Gervais,48.883 ,2.400 ,15373
528,6157,Vence,43.717 ,7.117 ,15330
529,2168,Chateau-Thierry,49.050 ,3.400 ,15312
530,62643,Outreau,50.700 ,1.583 ,15279
531,77294,Mitry-Mory,48.983 ,2.617 ,15205
532,37214,Saint-Cyr-sur-Loire,47.400 ,0.667 ,15161
533,94004,Boissy-Saint-Leger,48.750 ,2.517 ,15120
534,44020,Bouguenais,47.183 ,-1.617 ,15099
535,78005,Acheres,48.967 ,2.067 ,15039
536,45208,Montargis,48.000 ,2.750 ,15020
537,72154,LaFleche,47.700 ,-0.083 ,14953
538,91471,Orsay,48.700 ,2.183 ,14863
539,44055,LaBaule-Escoublac,47.300 ,-2.367 ,14845
540,63430,Thiers,45.850 ,3.567 ,14832
541,44035,LaChapelle-sur-Erdre,47.300 ,-1.550 ,14830
542,78545,Saint-Cyr-l'Ecole,48.800 ,2.067 ,14829
543,74268,Seynod,45.883 ,6.083 ,14764
544,83123,Sanary-sur-Mer,43.117 ,5.800 ,14730
545,23096,Gueret,46.167 ,1.867 ,14706
546,14047,Bayeux,49.267 ,-0.700 ,14704
547,78686,Viroflay,48.800 ,2.167 ,14689
548,54431,Pont-a-Mousson,48.900 ,6.067 ,14645
549,45068,Chalette-sur-Loing,48.017 ,2.733 ,14591
550,94059,LePlessis-Trevise,48.817 ,2.567 ,14583
551,59648,Wattignies,50.583 ,3.050 ,14533
552,28088,Chateaudun,48.083 ,1.333 ,14511
553,59249,Fourmies,50.000 ,4.050 ,14505
554,95563,Saint-Leu-la-Foret,49.017 ,2.250 ,14489
555,35360,Vitre,48.133 ,-1.200 ,14486
556,85092,Fontenay-le-Comte,46.467 ,-0.817 ,14456
557,60612,Senlis,49.200 ,2.583 ,14439
558,62765,Saint-Omer,50.750 ,2.250 ,14434
559,60471,Noyon,49.583 ,3.000 ,14426
560,57751,Woippy,49.150 ,6.150 ,14325
561,68376,Wittenheim,47.817 ,7.333 ,14324
562,59286,Haubourdin,50.600 ,2.983 ,14321
563,62413,Harnes,50.450 ,2.900 ,14309
564,29103,Landerneau,48.450 ,-4.250 ,14269
565,85047,Challans,46.850 ,-1.883 ,14203
566,59491,Raismes,50.383 ,3.483 ,14099
567,59014,Anzin,50.367 ,3.500 ,14064
568,42147,Montbrison,45.600 ,4.050 ,14064
569,57206,Fameck,49.300 ,6.117 ,13922
570,84019,Bollene,44.283 ,4.750 ,13907
571,77014,Avon,48.400 ,2.717 ,13873
572,36088,Issoudun,46.950 ,2.000 ,13859
573,59043,Bailleul,50.733 ,2.733 ,13847
574,94015,Bry-sur-Marne,48.833 ,2.517 ,13826
575,57660,Stiring-Wendel,49.200 ,6.933 ,13743
576,94011,Bonneuil-sur-Marne,48.767 ,2.483 ,13626
577,56083,Hennebont,47.800 ,-3.283 ,13624
578,59139,Caudry,50.133 ,3.417 ,13579
579,3095,Cusset,46.133 ,3.467 ,13567
580,59421,Mouvaux,50.700 ,3.133 ,13566
581,72003,Allonnes,47.967 ,0.150 ,13561
582,63178,Issoire,45.550 ,3.250 ,13559
583,53147,Mayenne,48.300 ,-0.617 ,13549
584,81105,Graulhet,43.767 ,2.000 ,13523
585,93062,LeRaincy,48.900 ,2.517 ,13478
586,3321,Yzeure,46.567 ,3.350 ,13461
587,45302,Saran,47.950 ,1.883 ,13436
588,85109,LesHerbiers,46.867 ,-1.017 ,13413
589,30032,Beaucaire,43.800 ,4.633 ,13400
590,91215,Epinay-sous-Senart,48.683 ,2.517 ,13374
591,57630,Sarrebourg,48.733 ,7.050 ,13311
592,91182,Courcouronnes,48.617 ,2.400 ,13262
593,38485,Seyssinet-Pariset,45.167 ,5.650 ,13241
594,95199,Domont,49.033 ,2.333 ,13226
595,60176,Crepy-en-Valois,49.233 ,2.900 ,13222
596,78242,Fontenay-le-Fleury,48.817 ,2.050 ,13196
597,56178,Pontivy,48.067 ,-2.983 ,13140
598,25580,Valentigney,47.467 ,6.833 ,13133
599,77131,Coulommiers,48.817 ,3.083 ,13087
600,64483,Saint-Jean-de-Luz,43.383 ,-1.667 ,13031
601,6085,Mougins,43.600 ,7.000 ,13014
602,77258,Lognes,48.833 ,2.617 ,12973
603,9225,Pamiers,43.117 ,1.600 ,12965
604,2173,Chauny,49.617 ,3.217 ,12926
605,14762,Vire,48.833 ,-0.883 ,12895
606,49015,Avrille,47.500 ,-0.583 ,12878
607,44026,Carquefou,47.300 ,-1.500 ,12877
608,21617,Talant,47.317 ,5.000 ,12860
609,33056,Blanquefort,44.917 ,-0.633 ,12843
610,44036,Chateaubriant,47.717 ,-1.383 ,12783
611,74256,Sallanches,45.933 ,6.633 ,12767
612,76410,Maromme,49.467 ,1.033 ,12744
613,76057,Barentin,49.550 ,0.950 ,12721
614,35051,Cesson-Sevigne,48.125 ,-1.600 ,12708
615,39478,Saint-Claude,46.383 ,5.867 ,12704
616,78073,Bois-d'Arcy,48.800 ,2.017 ,12693
617,13014,Berre-l'Etang,43.467 ,5.183 ,12672
618,78335,Limay,48.983 ,1.733 ,12660
619,62525,Longuenesse,50.733 ,2.233 ,12604
620,62186,Bully-les-Mines,50.433 ,2.717 ,12577
621,64129,Billere,43.300 ,-0.400 ,12570
622,78015,Andresy,48.983 ,2.067 ,12548
623,78642,Verneuil-sur-Seine,48.983 ,1.983 ,12499
624,50218,Granville,48.833 ,-1.600 ,12413
625,6104,Roquebrune-Cap-Martin,43.767 ,7.467 ,12376
626,76114,Bolbec,49.567 ,0.483 ,12372
627,52329,Montesson,47.817 ,5.667 ,12365
628,60414,Montataire,49.267 ,2.433 ,12353
629,62617,Noeux-les-Mines,50.483 ,2.667 ,12351
630,59273,Gravelines,50.983 ,2.125 ,12336
631,62570,Mericourt,50.400 ,2.867 ,12330
632,6012,Beausoleil,43.750 ,7.433 ,12326
633,12300,Villefranche-de-Rouergue,44.350 ,2.050 ,12291
634,59560,Seclin,50.550 ,3.033 ,12281
635,77296,Moissy-Cramayel,48.617 ,2.600 ,12263
636,95019,Arnouville-les-Gonesse,48.983 ,2.417 ,12223
637,95476,Osny,49.067 ,2.067 ,12195
638,37208,Saint-Avertin,47.367 ,0.733 ,12187
639,72264,Sable-sur-Sarthe,47.833 ,-0.333 ,12178
640,58086,Cosne-Cours-sur-Loire,47.412 ,2.928 ,12123
641,22187,Plerin,48.533 ,-2.783 ,12108
642,59383,Marly,50.350 ,3.550 ,12081
643,77333,Nemours,48.267 ,2.700 ,12072
644,59508,Roncq,50.750 ,3.117 ,12035
645,82112,Moissac,44.100 ,1.083 ,11971
646,59574,Somain,50.367 ,3.283 ,11971
647,29075,Guipavas,48.433 ,-4.400 ,11956
648,18197,Saint-Amand-Montrond,46.724 ,2.506 ,11937
649,60395,Meru,49.233 ,2.133 ,11928
650,38317,LePont-de-Claix,45.117 ,5.700 ,11871
651,68271,Riedisheim,47.750 ,7.367 ,11868
652,31446,Ramonville-Saint-Agne,43.550 ,1.467 ,11834
653,91326,Juvisy-sur-Orge,48.683 ,2.383 ,11816
654,62048,Auchel,50.500 ,2.467 ,11813
655,13027,Chateaurenard,43.883 ,4.850 ,11790
656,78029,Aubergenville,48.967 ,1.850 ,11776
657,59112,Bruay-sur-l'Escaut,50.383 ,3.533 ,11771
658,33009,Arcachon,44.659 ,-1.164 ,11770
659,26235,Pierrelatte,44.383 ,4.700 ,11770
660,31561,Union,43.667 ,1.483 ,11751
661,95637,Vaureal,49.033 ,2.033 ,11717
662,93013,LeBourget,48.933 ,2.417 ,11699
663,2738,Tergnier,49.650 ,3.300 ,11698
664,28404,Vernouillet,48.717 ,1.367 ,11680
665,68278,Rixheim,47.767 ,7.400 ,11669
666,44069,Guerande,47.333 ,-2.433 ,11665
667,95539,Saint-Brice-sous-Foret,49.000 ,2.367 ,11662
668,92077,Ville-d'Avray,48.825 ,2.192 ,11616
669,77379,Provins,48.550 ,3.300 ,11608
670,13039,Fos-sur-Mer,43.433 ,4.950 ,11605
671,22050,Dinan,48.456 ,-2.236 ,11591
672,28280,Nogent-le-Rotrou,48.317 ,0.833 ,11591
673,64260,Hendaye,43.358 ,-1.775 ,11578
674,6161,Villeneuve-Loubet,43.650 ,7.117 ,11539
675,13015,Bouc-Bel-Air,43.450 ,5.417 ,11512
676,84003,Apt,43.883 ,5.400 ,11506
677,95427,Montmagny,48.967 ,2.350 ,11505
678,77053,Brie-Comte-Robert,48.683 ,2.617 ,11501
679,34154,Mauguio,43.617 ,4.017 ,11487
680,81163,Mazamet,43.500 ,2.400 ,11481
681,78124,Carrieres-sur-Seine,48.917 ,2.183 ,11469
682,19275,Ussel,45.550 ,2.317 ,11448
683,76484,Oissel,49.333 ,1.100 ,11444
684,33199,Gujan-Mestras,44.633 ,-1.067 ,11433
685,29212,Plouzane,48.383 ,-4.617 ,11400
686,62250,Courrieres,50.450 ,2.933 ,11376
687,78123,Carrieres-sous-Poissy,48.950 ,2.033 ,11353
688,60141,Chantilly,49.200 ,2.467 ,11341
689,10333,Saint-Andre-les-Vergers,48.283 ,4.050 ,11329
690,59152,Comines,50.767 ,3.017 ,11320
691,82033,Castelsarrasin,44.033 ,1.100 ,11317
692,31157,Cugnaux,43.533 ,1.367 ,11311
693,62318,Etaples,50.517 ,1.650 ,11305
694,30258,Saint-Gilles,43.683 ,4.433 ,11304
695,57221,Florange,49.333 ,6.117 ,11304
696,59153,Conde-sur-l'Escaut,50.450 ,3.583 ,11289
697,48095,Mende,44.517 ,3.500 ,11286
698,31483,Saint-Gaudens,43.117 ,0.733 ,11266
699,68166,Kingersheim,47.800 ,7.333 ,11258
700,83047,LaCrau,43.150 ,6.067 ,11257
701,83023,Brignoles,43.400 ,6.067 ,11239
702,78688,Voisins-le-Bretonneux,48.750 ,2.050 ,11220
703,77479,Vaires-sur-Marne,48.867 ,2.650 ,11194
704,93079,Villetaneuse,48.958 ,2.342 ,11177
705,94069,Saint-Maurice,48.817 ,2.458 ,11157
706,1033,Bellegarde-sur-Valserine,46.100 ,5.817 ,11153
707,29189,Plougastel-Daoulas,48.367 ,-4.367 ,11139
708,59544,Saint-Saulve,50.367 ,3.550 ,11122
709,94074,Valenton,48.750 ,2.467 ,11110
710,7019,Aubenas,44.617 ,4.383 ,11105
711,13081,Rognac,43.483 ,5.233 ,11099
712,53062,Chateau-Gontier,47.833 ,-0.700 ,11085
713,54482,Saint-Max,48.700 ,6.217 ,11075
714,64422,Oloron-Sainte-Marie,43.200 ,-0.600 ,11067
715,62758,Saint-Martin-Boulogne,50.717 ,1.633 ,11054
716,91386,Mennecy,48.567 ,2.433 ,11048
717,59324,Jeumont,50.300 ,4.100 ,11048
718,34057,Castelnau-le-Lez,43.633 ,3.900 ,11043
719,5023,Briancon,44.900 ,6.650 ,11041
720,13097,Saint-Martin-de-Crau,43.633 ,4.817 ,11040
721,62771,Sallaumines,50.417 ,2.867 ,11036
722,49246,LesPonts-de-Ce,47.417 ,-0.517 ,11032
723,37003,Amboise,47.417 ,0.983 ,10982
724,85060,Chateau-d'Olonne,46.500 ,-1.733 ,10976
725,11076,Castelnaudary,43.317 ,1.950 ,10970
726,67046,Bischwiller,48.767 ,7.867 ,10969
727,81060,Carmaux,44.050 ,2.150 ,10957
728,68112,Guebwiller,47.917 ,7.200 ,10942
729,60509,Pont-Sainte-Maxence,49.300 ,2.600 ,10934
730,59179,Douchy-les-Mines,50.300 ,3.383 ,10931
731,13026,Chateauneuf-les-Martigues,43.383 ,5.167 ,10911
732,79329,Thouars,46.967 ,-0.217 ,10905
733,69089,Francheville,45.733 ,4.767 ,10863
734,59616,VieuxConde,50.483 ,3.333 ,10859
735,57591,Rombas,49.250 ,6.083 ,10844
736,13108,Tarascon,43.800 ,4.667 ,10826
737,79202,Parthenay,46.650 ,-0.250 ,10809
738,76758,Yvetot,49.617 ,0.767 ,10807
739,29233,Quimperle,47.867 ,-3.550 ,10748
740,6033,Carros,43.800 ,7.183 ,10747
741,69243,Tarare,45.900 ,4.433 ,10720
742,62637,Oignies,50.467 ,2.983 ,10660
743,95487,Persan,49.150 ,2.267 ,10659
744,62587,Montigny-en-Gohelle,50.433 ,2.933 ,10629
745,62667,LePortel,50.700 ,1.567 ,10615
746,87154,Saint-Junien,45.883 ,0.900 ,10604
747,22215,Ploufragan,48.483 ,-2.783 ,10583
748,27056,Bernay,49.100 ,0.600 ,10582
749,29235,LeRelecq-Kerhuon,48.400 ,-4.400 ,10569
750,67204,Hoenheim,48.617 ,7.750 ,10566
751,77407,Saint-Fargeau-Ponthierry,48.533 ,2.545 ,10560
752,49353,Trelaze,47.450 ,-0.467 ,10539
753,76216,Deville-les-Rouen,49.467 ,1.033 ,10521
754,1004,Amberieu-en-Bugey,45.950 ,5.350 ,10455
755,68375,Wittelsheim,47.817 ,7.250 ,10452
756,13106,Septemes-les-Vallons,43.400 ,5.367 ,10415
757,83090,Ollioules,43.133 ,5.850 ,10398
758,83107,Roquebrune-surArgens,43.433 ,6.633 ,10389
759,81099,Gaillac,43.900 ,1.917 ,10378
760,16374,Soyaux,45.650 ,0.200 ,10353
761,56007,Auray,47.667 ,-2.983 ,10323
762,68063,Cernay,47.817 ,7.167 ,10313
763,30341,Vauvert,43.700 ,4.283 ,10296
764,57058,Behren-les-Forbach,49.167 ,6.950 ,10291
765,59090,Bondues,50.700 ,3.100 ,10281
766,67437,Saverne,48.733 ,7.367 ,10278
767,42183,LaRicamarie,45.400 ,4.367 ,10246
768,34129,Lattes,43.567 ,3.900 ,10203
769,76305,Gonfreville-l'Orcher,49.500 ,0.233 ,10202
770,6149,LaTrinite,43.750 ,7.317 ,10197
771,67365,Ostwald,48.550 ,7.717 ,10197
772,78138,Chanteloup-les-Vignes,48.983 ,2.033 ,10175
773,2381,Hirson,49.917 ,4.083 ,10173
774,64430,Orthez,43.483 ,-0.767 ,10159
775,76108,Bois-Guillaume,49.467 ,1.133 ,10159
776,51573,Tinqueux,49.250 ,3.983 ,10154
777,42189,Roche-la-Moliere,45.433 ,4.317 ,10103
778,7186,Privas,44.733 ,4.600 ,10080
779,95210,Enghien-les-Bains,48.967 ,2.317 ,10077
780,31424,Plaisance-du-Touch,43.567 ,1.300 ,10075
781,54580,Villerupt,49.467 ,5.933 ,10070
782,91432,Morangis,48.700 ,2.333 ,10043
783,94055,Ormesson-sur-Marne,48.783 ,2.550 ,10038
784,69027,Brignais,45.667 ,4.750 ,10036
785,71176,Digoin,46.483 ,3.983 ,10032
786,83115,Sainte-Maxime,43.300 ,6.633 ,10015
787,80016,Albert,50.000 ,2.650 ,10010
788,74042,Bonneville,46.083 ,6.417 ,9998
789,54274,Jarville-la-Malgrange,48.667 ,6.217 ,9992
790,74225,Rumilly,45.867 ,5.950 ,9991
791,52269,Langres,47.867 ,5.333 ,9987
792,95313,Isle-Adam,49.117 ,2.233 ,9979
793,71486,Saint-Vallier,46.633 ,4.367 ,9977
794,9122,Foix,42.967 ,1.600 ,9964
795,28229,Mainvilliers,48.450 ,1.467 ,9956
796,35093,Dinard,48.633 ,-2.067 ,9918
797,24520,Sarlat-la-Caneda,44.883 ,1.217 ,9909
798,76165,Caudebec-les-Elbeuf,49.283 ,1.033 ,9902
799,94060,LaQueue-en-Brie,48.783 ,2.583 ,9897
800,59426,Neuville-en-Ferrain,50.750 ,3.150 ,9895
801,22093,Lamballe,48.467 ,-2.517 ,9894
802,59033,Aulnoye-Aymeries,50.200 ,3.833 ,9882
803,42184,Riorges,46.033 ,4.033 ,9868
804,71342,Paray-le-Monial,46.450 ,4.117 ,9859
805,66172,Saint-Esteve,42.700 ,2.850 ,9856
806,13075,Plan-de-Cuques,43.350 ,5.467 ,9847
807,22136,Loudeac,48.167 ,-2.750 ,9820
808,44131,Pornic,47.117 ,-2.100 ,9815
809,76319,Grand-Couronne,49.350 ,1.000 ,9792
810,38474,Sassenage,45.200 ,5.667 ,9788
811,76212,Darnetal,49.450 ,1.150 ,9779
812,62907,Libercourt,50.483 ,3.017 ,9760
813,60282,Gouvieux,49.183 ,2.417 ,9756
814,70285,Hericourt,47.583 ,6.750 ,9742
815,77118,Claye-Souilly,48.950 ,2.700 ,9740
816,50147,Coutances,49.050 ,-1.433 ,9715
817,12176,Onet-le-Chateau,44.383 ,2.533 ,9705
818,83098,LePradet,43.100 ,6.017 ,9704
819,31506,Saint-Orens-de-Gameville,43.550 ,1.533 ,9703
820,74056,Chamonix-Mont-Blanc,45.917 ,6.867 ,9701
821,89206,Joigny,47.983 ,3.400 ,9697
822,71230,Gueugnon,46.600 ,4.067 ,9697
823,91216,Epinay-sur-Orge,48.667 ,2.333 ,9688
824,91235,Fleury-Merogis,48.633 ,2.367 ,9677
825,59008,Aniche,50.333 ,3.250 ,9672
826,62516,Lillers,50.567 ,2.483 ,9666
827,11206,Limoux,43.067 ,2.233 ,9665
828,44172,Sainte-Luce-sur-Loire,47.250 ,-1.500 ,9648
829,59339,Leers,50.683 ,3.250 ,9627
830,95250,Fosses,49.100 ,2.483 ,9620
831,78624,Triel-sur-Seine,48.983 ,2.000 ,9615
832,67348,Obernai,48.467 ,7.483 ,9610
833,83116,Saint-Maximin-la-Sainte-Baume,43.450 ,5.867 ,9594
834,74133,Gaillard,46.183 ,6.217 ,9592
835,57332,Hombourg-Haut,49.133 ,6.767 ,9580
836,69152,Pierre-Benite,45.700 ,4.817 ,9574
837,46102,Figeac,44.600 ,2.033 ,9549
838,62014,Aire-sur-la-Lys,50.633 ,2.400 ,9529
839,83130,Sollies-Pont,43.183 ,6.050 ,9525
840,6152,Valbonne,43.633 ,7.000 ,9514
841,31044,Balma,43.617 ,1.500 ,9506
842,10362,Sainte-Savine,48.300 ,4.050 ,9495
843,14437,Mondeville,49.167 ,-0.317 ,9488
844,27284,Gisors,49.283 ,1.783 ,9481
845,61214,Aigle,48.750 ,0.633 ,9466
846,63032,Beaumont,45.750 ,3.100 ,9465
847,40279,Saint-Paul-les-Dax,43.733 ,-1.050 ,9452
848,73248,Saint-Jean-de-Maurienne,45.283 ,6.350 ,9439
849,91312,Igny,48.733 ,2.217 ,9428
850,8363,Revin,49.933 ,4.633 ,9371
851,49267,Saint-Barthelemy-d'Anjou,47.467 ,-0.500 ,9369
852,76095,Bihorel,49.467 ,1.117 ,9358
853,72132,LaFerte-Bernard,48.183 ,0.667 ,9355
854,73179,LaMotte-Servolex,45.600 ,5.883 ,9349
855,13100,Saint-Remy-de-Provence,43.783 ,4.833 ,9340
856,47310,Tonneins,44.383 ,0.317 ,9334
857,59205,Escaudain,50.333 ,3.350 ,9328
858,45252,Pithiviers,48.167 ,2.250 ,9327
859,69277,Genas,45.733 ,5.000 ,9316
860,76384,Lillebonne,49.517 ,0.550 ,9310
861,20247,Porto-Vecchio,41.583 ,9.283 ,9307
862,30202,Pont-Saint-Esprit,44.250 ,4.650 ,9277
863,35236,Redon,47.650 ,-2.083 ,9260
864,64348,Lons,43.317 ,-0.400 ,9254
865,39097,Champagnole,46.750 ,5.917 ,9250
866,26057,Bourg-de-Peage,45.033 ,5.050 ,9248
867,91122,Bures-sur-Yvette,48.700 ,2.167 ,9246
868,74208,Passy,45.917 ,6.683 ,9235
869,21515,Quetigny,47.317 ,5.117 ,9230
870,63164,Gerzat,45.833 ,3.150 ,9229
871,62724,Rouvroy,50.383 ,2.900 ,9208
872,57491,Moyeuvre-Grande,49.250 ,6.033 ,9203
873,57683,Uckange,49.300 ,6.150 ,9189
874,76341,Harfleur,49.500 ,0.200 ,9180
875,59447,Onnaing,50.383 ,3.600 ,9173
876,95229,Ezanville,49.033 ,2.367 ,9153
877,18205,Saint-Doulchard,47.100 ,2.350 ,9149
878,69283,Mions,45.667 ,4.950 ,9145
879,54159,Dombasle-sur-Meurthe,48.633 ,6.350 ,9133
880,63014,Aubiere,45.750 ,3.117 ,9106
881,40312,Tarnos,43.533 ,-1.467 ,9099
882,85128,Lucon,46.450 ,-1.167 ,9099
883,78190,Croissy-sur-Seine,48.867 ,2.133 ,9098
884,91661,Villebon-sur-Yvette,48.700 ,2.250 ,9080
885,62548,Marck,50.950 ,1.950 ,9069
886,84138,Valreas,44.383 ,4.983 ,9069
887,88383,Remiremont,48.017 ,6.583 ,9068
888,40046,Biscarrosse,44.392 ,-1.167 ,9054
889,91200,Dourdan,48.533 ,2.017 ,9043
890,59400,Merville,50.633 ,2.633 ,9026
891,62040,Arques,50.733 ,2.283 ,9014
892,27467,Pont-Audemer,49.350 ,0.517 ,8975
893,88196,Gerardmer,48.067 ,6.883 ,8951
894,95051,Beauchamp,49.017 ,2.200 ,8934
895,60157,Clermont,49.383 ,2.400 ,8934
896,57019,Amneville,49.267 ,6.150 ,8926
897,59131,Cappelle-la-Grande,51.000 ,2.350 ,8908
898,76476,Notre-Dame-de-Gravenchon,49.483 ,0.583 ,8901
899,57433,Maizieres-les-Metz,49.217 ,6.150 ,8901
900,47201,LePassage,44.200 ,0.617 ,8875
901,3101,Domerat,46.350 ,2.533 ,8875
902,2810,Villers-Cotterets,49.250 ,3.083 ,8867
903,70310,Lure,47.683 ,6.500 ,8843
904,59654,Waziers,50.383 ,3.117 ,8824
905,70311,Luxeuil-les-Bains,47.817 ,6.383 ,8790
906,59011,Annoeullin,50.533 ,2.933 ,8787
907,79079,Mauleon,46.924 ,-0.748 ,8779
908,78674,Villepreux,48.833 ,2.017 ,8776
909,13043,Gignac-la-Nerthe,43.392 ,5.233 ,8772
910,33075,Bruges,44.883 ,-0.617 ,8753
911,62126,Beuvry,50.517 ,2.683 ,8744
912,62895,Wingles,50.483 ,2.850 ,8742
913,91021,Arpajon,48.583 ,2.250 ,8713
914,44154,Saint-Brevin-les-Pins,47.250 ,-2.167 ,8688
915,76561,Saint-Aubin-les-Elbeuf,49.300 ,1.017 ,8671
916,54357,Maxeville,48.717 ,6.167 ,8667
917,54382,Mont-Saint-Martin,49.533 ,5.783 ,8660
918,50025,Avranches,48.683 ,-1.367 ,8638
919,37072,Chinon,47.167 ,0.250 ,8627
920,13078,Port-Saint-Louis-du-Rhone,43.383 ,4.800 ,8624
921,89025,Avallon,47.483 ,3.900 ,8617
922,67130,Erstein,48.433 ,7.667 ,8600
923,63193,Lempdes,45.767 ,3.217 ,8591
924,63284,Pont-du-Chateau,45.800 ,3.250 ,8562
925,87114,Panazol,45.833 ,1.300 ,8553
926,78092,Bougival,48.867 ,2.133 ,8552
927,85166,Olonne-sur-Mer,46.533 ,-1.783 ,8546
928,3023,Bellerive-sur-Allier,46.117 ,3.400 ,8543
929,69276,Feyzin,45.667 ,4.850 ,8520
930,69271,Chassieu,45.750 ,4.967 ,8508
931,80620,Peronne,49.933 ,2.933 ,8497
932,27016,LesAndelys,49.250 ,1.417 ,8455
933,38565,Voreppe,45.300 ,5.633 ,8446
934,59028,Auby,50.417 ,3.050 ,8442
935,65059,Bagneres-de-Bigorre,43.067 ,0.150 ,8424
936,76640,Saint-Pierre-les-Elbeuf,49.267 ,1.050 ,8411
937,24138,Coulounieix-Chamiers,45.167 ,0.700 ,8403
938,54273,Jarny,49.150 ,5.883 ,8401
939,56185,Queven,47.783 ,-3.417 ,8400
940,93030,Dugny,48.950 ,2.417 ,8361
941,76255,Eu,50.050 ,1.417 ,8344
942,77464,Thorigny-sur-Marne,48.883 ,2.717 ,8326
943,69092,Gleize,45.983 ,4.683 ,8317
944,37156,Montlouis-sur-Loire,47.383 ,0.833 ,8309
945,84088,Pernes-les-Fontaines,44.000 ,5.050 ,8304
946,42127,Mably,46.083 ,4.067 ,8291
947,21355,Longvic,47.283 ,5.067 ,8273
948,14333,Honfleur,49.417 ,0.233 ,8272
949,63307,Romagnat,45.733 ,3.100 ,8268
950,29105,Landivisiau,48.517 ,-4.067 ,8254
951,59636,Wambrechies,50.683 ,3.050 ,8250
952,77183,LaFerte-sous-Jouarre,48.950 ,3.133 ,8236
953,89257,Migennes,47.967 ,3.517 ,8235
954,21171,Chevigny-Saint-Sauveur,47.300 ,5.133 ,8223
955,57283,Hagondange,49.250 ,6.167 ,8222
956,45075,LaChapelle-Saint-Mesmin,47.883 ,1.833 ,8207
957,29024,Carhaix-Plouguer,48.283 ,-3.583 ,8198
958,37050,Chambray-les-Tours,47.333 ,0.717 ,8190
959,42330,Villars,45.467 ,4.350 ,8189
960,67067,Brumath,48.733 ,7.717 ,8182
961,84080,Monteux,44.033 ,5.000 ,8157
962,95052,Beaumont-sur-Oise,49.133 ,2.283 ,8151
963,81140,Lavaur,43.700 ,1.817 ,8148
964,77487,Vaux-le-Penil,48.533 ,2.667 ,8143
965,44132,Pornichet,47.250 ,-2.350 ,8133
966,62133,Billy-Montigny,50.417 ,2.900 ,8126
967,14258,Falaise,48.900 ,-0.200 ,8119
968,92076,Vaucresson,48.833 ,2.175 ,8118
969,35047,Bruz,48.033 ,-1.750 ,8114
970,59253,Fresnes-sur-Escaut,50.433 ,3.583 ,8107
971,78401,Meulan,49.017 ,1.900 ,8101
972,69273,Corbas,45.667 ,4.900 ,8101
973,78455,Noisy-le-Roi,48.850 ,2.067 ,8095
974,54339,Malzeville,48.717 ,6.200 ,8090
975,6159,Villefranche-sur-Mer,43.700 ,7.317 ,8080
976,56107,Larmor-Plage,47.700 ,-3.383 ,8078
977,42316,Unieux,45.400 ,4.267 ,8064
978,68256,Pfastatt,47.783 ,7.300 ,8061
979,17347,Saint-Jean-d'Angely,45.950 ,-0.517 ,8060
980,76552,Sainte-Adresse,49.500 ,0.083 ,8047
981,59079,Beuvrages,50.383 ,3.500 ,8042
982,31433,Portet-sur-Garonne,43.517 ,1.417 ,8030
983,3082,Commentry,46.283 ,2.750 ,8021
984,38158,Eybens,45.150 ,5.750 ,8013
985,33238,Leognan,44.733 ,-0.600 ,8008
986,59327,Lallaing,50.383 ,3.167 ,8001
987,6084,Mouans-Sartoux,43.617 ,6.967 ,7989
988,83042,Cogolin,43.250 ,6.533 ,7976
989,67300,Molsheim,48.533 ,7.483 ,7973
990,13022,Cassis,43.217 ,5.533 ,7967
991,91191,Crosne,48.717 ,2.450 ,7966
992,62004,Achicourt,50.267 ,2.767 ,7959
993,54526,Tomblaine,48.683 ,6.217 ,7956
994,69100,Irigny,45.667 ,4.817 ,7955
995,62083,Barlin,50.450 ,2.617 ,7948
996,62457,Houdain,50.450 ,2.533 ,7930
997,8362,Rethel,49.517 ,4.367 ,7923
998,74243,Saint-Julien-en-Genevois,46.133 ,6.083 ,7922
999,94075,Villecresnes,48.717 ,2.533 ,7921
1000,22070,Guingamp,48.550 ,-3.150 ,7905
